"FIPS","year","sex","race","var_type","cb_homeowner","cb_renter","noncb_homeowner","noncb_renter","homeownership","cost_burden","severe_housing_problems"
"01073",2007,"male","hispanic","percent",11.008143779837125,36.42235327155293,25.695029486099408,26.87447346251053,36.703173265936535,47.430497051390056,26.14434147711317
"01073",2007,"male","hispanic","population",3561,3561,3561,3561,3561,3561,3561
"01073",2007,"male","hispanic","CI",10.82110223259577,30.349328449274708,23.050964979313633,19.46018575935345,25.356567758100333,31.858647784276805,18.075756691795462
"01073",2007,"male","other","estimate",888,77,956,1471,1844,965,433
"01073",2007,"male","other","MOE",721.3405655193322,132.54454158885608,635.9561277153873,914.8281901093507,992.2707632395504,758.037972283546,396.8971171963208
"01073",2007,"male","other","percent",26.179245283018872,2.2700471698113205,28.183962264150942,43.36674528301887,54.363207547169814,28.44929245283019,12.765330188679243
"01073",2007,"male","other","population",3392,3392,3392,3392,3392,3392,3392
"01073",2007,"male","other","CI",21.265936483470878,3.907563136463917,18.74870659538288,26.970170698978496,29.25326542569429,22.347817579113975,11.700976332438701
"01073",2007,"male","total","estimate",19216,12143,79814,24812,99030,31359,15842
"01073",2007,"male","total","MOE",2901.12525996358,2667.5445231113295,4379.720981438201,3440.5361403989427,5044.71684934732,3733.341616023104,2607.8483895814384
"01073",2007,"male","total","percent",14.130970327609663,8.929661359708792,58.69323822480421,18.246130087877336,72.75839774296881,23.060631687318452,11.649814317755634
"01073",2007,"male","total","population",135985,135985,135985,135985,136108,135985,135985
"01073",2007,"male","total","CI",2.133415641404258,1.9616461544371286,3.2207383030762227,2.530085039084416,3.706407301075117,2.745406931663863,1.9177470967984986
"01073",2007,"male","white","estimate",10931,4881,59862,11817,70793,15812,7070
"01073",2007,"male","white","MOE",1972.687676280764,1502.407237242952,3735.0847430282624,2134.4977977281333,4388.663557447758,2320.456265055431,1339.7602495866565
"01073",2007,"male","white","percent",12.493856510955412,5.578859539838383,68.42075184876158,13.506532100444618,80.80101353664939,18.072716050793797,8.08083117120618
"01073",2007,"male","white","population",87491,87491,87491,87491,87614,87491,87491
"01073",2007,"male","white","CI",2.254732116767169,1.7172134702345978,4.269107385934853,2.439676992751407,5.00908936636583,2.652222817267411,1.531312077341277
"01073",2007,"total","black","estimate",20789,24250,35434,24035,56223,45039,27027
"01073",2007,"total","black","MOE",2763.033151241132,3225.722419585844,3024.534147819297,3442.274267779225,3844.5477617019533,3920.592330974524,3349.698962928236
"01073",2007,"total","black","percent",19.892257052091704,23.20396524667968,33.905538331993725,22.99823936923489,53.750991883287604,43.09622229877139,25.86117809162935
"01073",2007,"total","black","population",104508,104508,104508,104508,104599,104508,104508
"01073",2007,"total","black","CI",2.643848462549405,3.086579419361048,2.894069494985357,3.2937902053232526,3.675511010336574,3.751475801828113,3.205208178252609
"01073",2007,"total","hispanic","estimate",662,1994,1294,1762,1956,2656,1758
"01073",2007,"total","hispanic","MOE",557.3824651148437,1190.8652534501962,892.3393437756737,873.8799876642101,999.8513796047391,1336.2091072807432,884.0642311746924
"01073",2007,"total","hispanic","percent",11.589635854341736,34.90896358543417,22.65406162464986,30.847338935574232,34.2436974789916,46.49859943977591,30.77731092436975
"01073",2007,"total","hispanic","population",5712,5712,5712,5712,5712,5712,5712
"01073",2007,"total","hispanic","CI",9.75809637806099,20.848481327909596,15.622187391030701,15.299019391880432,17.50440090344431,23.393016584046624,15.477314971545736
"01073",2007,"total","other","estimate",1682,475,1915,1814,3597,2157,921
"01073",2007,"total","other","MOE",863.0322048850495,353.2757665301995,930.0011537210586,916.9941064552977,1285.1440243018485,908.9567290519115,599.7108029761096
"01073",2007,"total","other","percent",28.57628270472307,8.069996602106693,32.53482840638804,30.818892286782194,61.111111111111114,36.64627930682977,15.647298674821611
"01073",2007,"total","other","population",5886,5886,5886,5886,5886,5886,5886
"01073",2007,"total","other","CI",14.66245675985473,6.001966811590206,15.800223474703678,15.579240680518138,21.83391138807082,15.442689926128295,10.188766615292382
"01073",2007,"total","total","estimate",47710,38344,132747,48083,180457,86054,47620
"01073",2007,"total","total","MOE",3680.998401059317,4410.825006899787,4505.856686659736,4900.831212354823,5545.697671229924,4398.138938365153,4071.3269623933734
"01073",2007,"total","total","percent",17.87668050538811,14.367290658113637,49.739587236402336,18.016441600095924,67.5620933140645,32.24397116350175,17.84295798923877
"01073",2007,"total","total","population",266884,266884,266884,266884,267098,266884,266884
"01073",2007,"total","total","CI",1.3792503113934582,1.6527124169675913,1.6883202764720762,1.8363151078201851,2.0762782466472696,1.6479590152894716,1.5255043248727438
"01073",2007,"total","white","estimate",24577,11625,94104,20472,118681,36202,17914
"01073",2007,"total","white","MOE",2817.9562536233598,2251.0658985148016,3859.0424683211572,2944.976198764601,4633.595064617888,2864.22445211854,2154.239142295952
"01073",2007,"total","white","percent",16.30012336017191,7.710010744273037,62.41228826486622,13.577577630688827,78.64825282801307,24.010134104444948,11.881043653583415
"01073",2007,"total","white","population",150778,150778,150778,150778,150901,150778,150778
"01073",2007,"total","white","CI",1.8689439133184944,1.4929670764400653,2.5594201198591024,1.9531869362669627,3.070619190474475,1.899630219341376,1.4287489834697054
"01073",2008,"female","black","estimate",12178,21015,15315,12313,27493,33193,17555
"01073",2008,"female","black","MOE",1881.9453531047334,2430.9666181737257,2017.1594423133117,2060.728274817546,2493.2730263448384,2980.3511028035773,2304.2872933498875
"01073",2008,"female","black","percent",20.022689531576265,34.552210585159735,25.180447542789498,20.244652340474506,45.20313707436576,54.57490011673599,28.86338600154552
"01073",2008,"female","black","population",60821,60821,60821,60821,60821,60821,60821
"01073",2008,"female","black","CI",3.0942361242083054,3.99691984376075,3.31655093193685,3.3881854537372718,4.099362105760902,4.900200757638936,3.788637630670143
"01073",2008,"female","hispanic","estimate",93,486,682,942,775,579,486
"01073",2008,"female","hispanic","MOE",134.694263472874,731.5197736860911,521.946990575911,812.3399920268914,541.9713324464219,741.5877298834913,731.5197736860911
"01073",2008,"female","hispanic","percent",4.221516114389469,22.060826146164324,30.957784838856107,42.7598729005901,35.17930095324557,26.282342260553794,22.060826146164324
"01073",2008,"female","hispanic","population",2203,2203,2203,2203,2203,2203,2203
"01073",2008,"female","hispanic","CI",6.114129072758693,33.205618415165276,23.692555178207485,36.874262007575645,24.601513047953784,33.66262959071681,33.205618415165276
"01073",2008,"female","other","estimate",600,935,359,0,959,1535,959
"01073",2008,"female","other","MOE",438.05272057710135,739.2206109342461,349.4730779741839,NA,538.607642364783,814.3137147362188,642.0315090476479
"01073",2008,"female","other","percent",31.678986272439282,49.36642027455122,18.954593453009505,0,50.63357972544878,81.04540654699049,50.63357972544878
"01073",2008,"female","other","population",1894,1894,1894,1894,1894,1894,1894
"01073",2008,"female","other","CI",23.12844353627779,39.02959931015027,18.45158806621879,NA,28.43757351450808,42.994388317646184,33.89817893598986
"01073",2008,"female","total","estimate",24208,30136,53618,21806,77826,54344,29548
"01073",2008,"female","total","MOE",2679.6867474056085,3247.9038050922168,3213.648713431705,3026.218226494291,3710.4672290484523,4029.1630959383183,2980.3800664307064
"01073",2008,"female","total","percent",18.654830158436596,23.22298255348006,41.318352752604646,16.8038345354787,59.97318291104124,41.877812711916654,22.769866222797607
"01073",2008,"female","total","population",129768,129768,129768,129768,129768,129768,129768
"01073",2008,"female","total","CI",2.064982697895944,2.5028541744437893,2.476456995123378,2.3320219364514294,2.859308326435217,3.1048972750896358,2.2966987750683576
"01073",2008,"female","white","estimate",11337,7700,37262,8551,48599,19037,10548
"01073",2008,"female","white","MOE",1673.316810230881,1691.5688253219996,2586.322863196898,1791.6478060887134,2856.362742688462,2298.0942612668223,1725.4957741885373
"01073",2008,"female","white","percent",17.48188126445644,11.87355435620663,57.458750963762526,13.185813415574401,74.94063222821896,29.355435620663066,16.265227447956825
"01073",2008,"female","white","population",64850,64850,64850,64850,64850,64850,64850
"01073",2008,"female","white","CI",2.580288065120865,2.608433038276021,3.988161701151732,2.762756832827623,4.40456860861752,3.543707419069888,2.6607490735366808
"01073",2008,"male","black","estimate",8614,6561,18168,10577,26782,15175,6823
"01073",2008,"male","black","MOE",1738.8785666554609,1891.54876288354,2397.9545918803387,2004.1312877906105,2712.4939926497996,2593.146871704821,1591.9649725665292
"01073",2008,"male","black","percent",19.61293260473588,14.938524590163935,41.36612021857923,24.082422586520945,60.979052823315115,34.55145719489982,15.535063752276868
"01073",2008,"male","black","population",43920,43920,43920,43920,43920,43920,43920
"01073",2008,"male","black","CI",3.9591952792701752,4.306805015672905,5.459823752004414,4.563140454896654,6.17598814355601,5.904250618635749,3.6246925604884543
"01073",2008,"male","hispanic","estimate",201,1178,1313,1115,1514,1379,1123
"01073",2008,"male","hispanic","MOE",348.2836406741638,863.6781083670583,964.4445050150632,842.7371284325558,856.5177115959133,896.1460416967482,963.3976592294326
"01073",2008,"male","hispanic","percent",5.279747832939322,30.942999737325977,34.48909902810612,29.28815340162858,39.76884686104544,36.2227475702653,29.498292618859995
"01073",2008,"male","hispanic","population",3807,3807,3807,3807,3807,3807,3807
"01073",2008,"male","hispanic","CI",9.148506453222058,22.686580204020444,25.333451668375705,22.136515062583552,22.498495182451098,23.539428465898297,25.305953749131405
"01073",2008,"male","other","estimate",240,54,2089,705,2329,294,173
"01073",2008,"male","other","MOE",281.2714302990974,96.29715349505405,812.6846927445171,590.2641895393112,844.8500439612051,300.3625405884529,233.72144717055815
"01073",2008,"male","other","percent",7.772020725388601,1.7487046632124352,67.64896373056995,22.830310880829018,75.42098445595855,9.520725388601036,5.602331606217616
"01073",2008,"male","other","population",3088,3088,3088,3088,3088,3088,3088
"01073",2008,"male","other","CI",9.108530773934502,3.1184311364978643,26.31750948006856,19.1147729773093,27.359133547966486,9.72676621076596,7.568699714072478
"01073",2008,"male","total","estimate",21144,12228,78748,22297,99892,33372,14806
"01073",2008,"male","total","MOE",2742.2315042244795,2377.7499132517596,4479.465018357242,3024.938834446492,4439.493164488768,3433.212224665481,2018.9223456707666
"01073",2008,"male","total","percent",15.73015318002931,9.097063615465306,58.58485161847088,16.587931586034504,74.27908567689356,24.827216795494618,11.014975784312995
"01073",2008,"male","total","population",134417,134417,134417,134417,134482,134417,134417
"01073",2008,"male","total","CI",2.040092774146484,1.768935412374744,3.332513758198176,2.250413886968532,3.30118020589281,2.5541503118396336,1.5019843811949132
"01073",2008,"male","white","estimate",12089,4435,57178,9900,69267,16524,6687
"01073",2008,"male","white","MOE",1949.3366954290505,1452.5869292812565,4044.027413449525,1822.6807108480355,4162.831942658748,2472.6911492395284,1603.709436967542
"01073",2008,"male","white","percent",14.460180378459844,5.304897012033205,68.39310064352527,11.841821965981675,82.78891319158092,19.76507739049305,7.998612473385804
"01073",2008,"male","white","population",83602,83602,83602,83602,83667,83602,83602
"01073",2008,"male","white","CI",2.3316866766692788,1.7375026067333994,4.837237641981681,2.1801879271405413,4.975476523191638,2.957693774358901,1.918266832094378
"01073",2008,"total","black","estimate",20792,27576,33483,22890,54275,48368,24378
"01073",2008,"total","black","MOE",2412.924079857,2898.0280888327757,3139.343898040839,2681.3400341072465,3461.156541691664,3698.662863364273,2760.24505212626
"01073",2008,"total","black","percent",19.85087024183462,26.327799047173507,31.967424408779756,21.853906302212124,51.81829465061437,46.17866928900812,23.274553422251078
"01073",2008,"total","black","population",104741,104741,104741,104741,104741,104741,104741
"01073",2008,"total","black","CI",2.303705406533258,2.766851652010937,2.997244534652943,2.559971772378769,3.304490640428929,3.5312464683020717,2.6353052311189122
"01073",2008,"total","hispanic","estimate",294,1664,1995,2057,2289,1958,1609
"01073",2008,"total","hispanic","MOE",367.2182028763689,1182.5162907582924,1244.4333127552477,1084.8577323824538,1176.174022202391,1237.4234093328766,1231.4117746097365
"01073",2008,"total","hispanic","percent",4.891846921797005,27.687188019966726,33.19467554076539,34.22628951747088,38.08652246256239,32.57903494176373,26.7720465890183
"01073",2008,"total","hispanic","population",6010,6010,6010,6010,6010,6010,6010
"01073",2008,"total","hispanic","CI",6.110119848192494,19.675811826261107,20.70604513735853,18.050877410689747,19.570283231320982,20.58940780919928,20.48938060914703
"01073",2008,"total","other","estimate",840,989,2448,705,3288,1829,1132
"01073",2008,"total","other","MOE",519.7689816735893,740.7447055286659,784.2959090005506,590.2641895393112,822.9305483119459,814.5933864918436,679.9831900403863
"01073",2008,"total","other","percent",16.86069851465275,19.851465274989962,49.136892814130874,14.150943396226415,65.99759132878363,36.712163789642716,22.72179847450823
"01073",2008,"total","other","population",4982,4982,4982,4982,4982,4982,4982
"01073",2008,"total","other","CI",10.4329382110315,14.868420424100078,15.742591509445013,11.847936361688303,16.51807603998286,16.350730359129738,13.648799478931881
"01073",2008,"total","total","estimate",45352,42364,132366,44103,177718,87716,44354
"01073",2008,"total","total","MOE",3870.471451716509,3991.129513948558,4933.048699060755,4156.534084001808,4918.60276075381,5084.876087805754,3391.4333308372356
